fecha,provincia,capital,latitud,longitud,temperatura_media_c,temperatura_maxima_c,temperatura_minima_c,precipitacion_mm,humedad_relativa_pct,velocidad_viento_ms,radiacion_solar_kwh_m2,anio,mes_num,dia,mes,estacion,amplitud_termica_c,dia_con_helada
2023-08-16,San Antonio de Putina,Putina,-14.9146,-69.8685,5.14,14.33,-3.33,0.0,68.72,2.4,22.68,2023,8,16,Agosto,Invierno,17.66,Sí
2023-08-17,San Antonio de Putina,Putina,-14.9146,-69.8685,6.48,15.91,-2.71,0.0,57.77,2.06,22.46,2023,8,17,Agosto,Invierno,18.62,Sí
2023-08-18,San Antonio de Putina,Putina,-14.9146,-69.8685,4.45,16.24,-5.62,0.0,48.46,3.31,24.06,2023,8,18,Agosto,Invierno,21.86,Sí
2023-08-19,San Antonio de Putina,Putina,-14.9146,-69.8685,4.84,14.2,-4.34,0.0,39.26,2.12,23.75,2023,8,19,Agosto,Invierno,18.54,Sí
2023-08-20,San Antonio de Putina,Putina,-14.9146,-69.8685,4.97,14.38,-5.01,0.0,41.27,2.16,24.16,2023,8,20,Agosto,Invierno,19.39,Sí
2023-08-21,San Antonio de Putina,Putina,-14.9146,-69.8685,4.61,13.99,-3.17,0.0,49.67,2.61,24.6,2023,8,21,Agosto,Invierno,17.16,Sí
2023-08-22,San Antonio de Putina,Putina,-14.9146,-69.8685,5.69,15.04,-2.47,0.0,66.66,2.54,23.83,2023,8,22,Agosto,Invierno,17.509999999999998,Sí
2023-08-23,San Antonio de Putina,Putina,-14.9146,-69.8685,6.74,16.24,-1.9,0.0,67.72,2.64,23.21,2023,8,23,Agosto,Invierno,18.139999999999997,Sí
2023-08-24,San Antonio de Putina,Putina,-14.9146,-69.8685,7.15,16.81,-2.13,0.0,69.75,2.33,21.51,2023,8,24,Agosto,Invierno,18.939999999999998,Sí
2023-08-25,San Antonio de Putina,Putina,-14.9146,-69.8685,7.56,16.13,-0.24,0.0,63.42,2.25,20.02,2023,8,25,Agosto,Invierno,16.369999999999997,Sí
2023-08-26,San Antonio de Putina,Putina,-14.9146,-69.8685,7.5,16.33,-1.01,0.0,71.68,1.9,19.18,2023,8,26,Agosto,Invierno,17.34,Sí
2023-08-27,San Antonio de Putina,Putina,-14.9146,-69.8685,6.94,15.2,0.35,0.0,70.26,2.22,16.94,2023,8,27,Agosto,Invierno,14.85,No
2023-08-28,San Antonio de Putina,Putina,-14.9146,-69.8685,7.03,16.67,-2.29,0.0,63.65,2.79,21.58,2023,8,28,Agosto,Invierno,18.96,Sí
2023-08-29,San Antonio de Putina,Putina,-14.9146,-69.8685,6.43,16.72,-3.93,0.0,57.95,2.51,22.74,2023,8,29,Agosto,Invierno,20.65,Sí
2023-08-30,San Antonio de Putina,Putina,-14.9146,-69.8685,5.76,12.11,0.31,0.0,81.49,2.7,18.95,2023,8,30,Agosto,Invierno,11.799999999999999,No
2023-08-31,San Antonio de Putina,Putina,-14.9146,-69.8685,7.34,16.78,-0.54,1.51,71.27,2.4,14.48,2023,8,31,Agosto,Invierno,17.32,Sí
2023-09-01,San Antonio de Putina,Putina,-14.9146,-69.8685,7.5,15.3,1.65,0.2,71.04,1.95,15.93,2023,9,1,Septiembre,Primavera,13.65,No
2023-09-02,San Antonio de Putina,Putina,-14.9146,-69.8685,5.73,11.98,1.2,0.0,68.1,2.26,12.55,2023,9,2,Septiembre,Primavera,10.780000000000001,No
2023-09-03,San Antonio de Putina,Putina,-14.9146,-69.8685,6.1,14.28,0.41,0.0,59.26,2.69,11.23,2023,9,3,Septiembre,Primavera,13.87,No
2023-09-04,San Antonio de Putina,Putina,-14.9146,-69.8685,5.78,16.05,-3.64,0.04,61.86,2.89,18.7,2023,9,4,Septiembre,Primavera,19.69,Sí
2023-09-05,San Antonio de Putina,Putina,-14.9146,-69.8685,7.15,16.15,-1.46,0.03,67.28,3.01,17.14,2023,9,5,Septiembre,Primavera,17.61,Sí
2023-09-06,San Antonio de Putina,Putina,-14.9146,-69.8685,6.37,12.99,1.22,1.24,71.68,1.27,11.72,2023,9,6,Septiembre,Primavera,11.77,No
2023-09-07,San Antonio de Putina,Putina,-14.9146,-69.8685,6.81,14.55,1.1,0.53,67.85,1.79,17.39,2023,9,7,Septiembre,Primavera,13.450000000000001,No
2023-09-08,San Antonio de Putina,Putina,-14.9146,-69.8685,6.13,15.81,-3.54,0.0,54.23,2.88,21.14,2023,9,8,Septiembre,Primavera,19.35,Sí
2023-09-09,San Antonio de Putina,Putina,-14.9146,-69.8685,6.14,15.18,-1.7,0.0,54.44,2.49,22.89,2023,9,9,Septiembre,Primavera,16.88,Sí
2023-09-10,San Antonio de Putina,Putina,-14.9146,-69.8685,7.63,16.76,1.39,0.0,72.59,2.98,22.13,2023,9,10,Septiembre,Primavera,15.370000000000001,No
2023-09-11,San Antonio de Putina,Putina,-14.9146,-69.8685,8.59,17.39,2.14,0.0,67.49,1.8,23.04,2023,9,11,Septiembre,Primavera,15.25,No
2023-09-12,San Antonio de Putina,Putina,-14.9146,-69.8685,7.26,15.14,2.38,0.14,67.92,2.13,18.69,2023,9,12,Septiembre,Primavera,12.760000000000002,No
2023-09-13,San Antonio de Putina,Putina,-14.9146,-69.8685,5.83,14.19,0.12,0.05,58.02,3.1,19.06,2023,9,13,Septiembre,Primavera,14.07,No
2023-09-14,San Antonio de Putina,Putina,-14.9146,-69.8685,6.14,15.84,-2.55,0.03,66.15,2.96,20.57,2023,9,14,Septiembre,Primavera,18.39,Sí
2023-09-15,San Antonio de Putina,Putina,-14.9146,-69.8685,7.97,17.71,0.9,0.0,66.41,2.96,19.25,2023,9,15,Septiembre,Primavera,16.810000000000002,No
2023-09-16,San Antonio de Putina,Putina,-14.9146,-69.8685,8.39,18.23,-0.55,0.0,62.97,2.79,21.0,2023,9,16,Septiembre,Primavera,18.78,Sí
2023-09-17,San Antonio de Putina,Putina,-14.9146,-69.8685,6.82,13.95,2.08,0.0,70.64,2.68,16.94,2023,9,17,Septiembre,Primavera,11.87,No
2023-09-18,San Antonio de Putina,Putina,-14.9146,-69.8685,8.23,17.08,0.07,0.0,61.62,2.19,16.64,2023,9,18,Septiembre,Primavera,17.009999999999998,No
2023-09-19,San Antonio de Putina,Putina,-14.9146,-69.8685,8.52,15.48,2.06,0.01,62.98,1.32,13.84,2023,9,19,Septiembre,Primavera,13.42,No
2023-09-20,San Antonio de Putina,Putina,-14.9146,-69.8685,8.08,15.08,3.27,0.0,66.69,1.89,13.34,2023,9,20,Septiembre,Primavera,11.81,No
2023-09-21,San Antonio de Putina,Putina,-14.9146,-69.8685,9.68,18.66,3.08,0.0,68.79,2.4,21.71,2023,9,21,Septiembre,Primavera,15.58,No
2023-09-22,San Antonio de Putina,Putina,-14.9146,-69.8685,10.0,18.93,2.87,0.0,70.47,2.92,21.77,2023,9,22,Septiembre,Primavera,16.06,No
2023-09-23,San Antonio de Putina,Putina,-14.9146,-69.8685,10.19,18.9,3.43,0.0,68.5,3.18,21.53,2023,9,23,Septiembre,Primavera,15.469999999999999,No
2023-09-24,San Antonio de Putina,Putina,-14.9146,-69.8685,9.62,19.07,2.37,0.0,66.47,3.19,24.55,2023,9,24,Septiembre,Primavera,16.7,No
2023-09-25,San Antonio de Putina,Putina,-14.9146,-69.8685,9.58,19.26,1.22,0.0,64.76,1.94,24.2,2023,9,25,Septiembre,Primavera,18.040000000000003,No
2023-09-26,San Antonio de Putina,Putina,-14.9146,-69.8685,10.33,19.63,1.56,0.0,66.75,2.56,21.07,2023,9,26,Septiembre,Primavera,18.07,No
2023-09-27,San Antonio de Putina,Putina,-14.9146,-69.8685,8.84,16.53,3.5,0.0,73.36,3.95,19.02,2023,9,27,Septiembre,Primavera,13.030000000000001,No
2023-09-28,San Antonio de Putina,Putina,-14.9146,-69.8685,9.44,18.78,2.36,0.13,66.39,2.65,19.05,2023,9,28,Septiembre,Primavera,16.42,No
2023-09-29,San Antonio de Putina,Putina,-14.9146,-69.8685,9.2,17.67,2.17,0.05,73.07,3.41,20.94,2023,9,29,Septiembre,Primavera,15.500000000000002,No
2023-09-30,San Antonio de Putina,Putina,-14.9146,-69.8685,9.6,19.2,1.14,0.64,67.16,2.57,12.03,2023,9,30,Septiembre,Primavera,18.06,No
2023-10-01,San Antonio de Putina,Putina,-14.9146,-69.8685,9.62,18.6,1.73,2.05,67.52,3.36,11.65,2023,10,1,Octubre,Primavera,16.87,No
2023-10-02,San Antonio de Putina,Putina,-14.9146,-69.8685,10.89,19.67,3.02,0.11,66.69,2.24,15.84,2023,10,2,Octubre,Primavera,16.650000000000002,No
2023-10-03,San Antonio de Putina,Putina,-14.9146,-69.8685,8.64,11.51,4.79,0.02,70.81,2.24,17.33,2023,10,3,Octubre,Primavera,6.72,No
2023-10-04,San Antonio de Putina,Putina,-14.9146,-69.8685,11.21,21.73,1.97,0.0,60.43,3.06,20.44,2023,10,4,Octubre,Primavera,19.76,No
2023-10-05,San Antonio de Putina,Putina,-14.9146,-69.8685,10.34,16.48,4.79,0.0,67.72,4.32,21.85,2023,10,5,Octubre,Primavera,11.690000000000001,No
2023-10-06,San Antonio de Putina,Putina,-14.9146,-69.8685,10.99,19.99,2.38,0.0,64.54,2.42,18.62,2023,10,6,Octubre,Primavera,17.61,No
2023-10-07,San Antonio de Putina,Putina,-14.9146,-69.8685,12.25,22.19,3.66,0.0,59.08,3.24,16.27,2023,10,7,Octubre,Primavera,18.53,No
2023-10-08,San Antonio de Putina,Putina,-14.9146,-69.8685,12.06,22.24,2.99,0.15,58.75,3.23,15.84,2023,10,8,Octubre,Primavera,19.25,No
2023-10-09,San Antonio de Putina,Putina,-14.9146,-69.8685,11.61,20.64,4.21,0.11,64.33,3.29,12.87,2023,10,9,Octubre,Primavera,16.43,No
2023-10-10,San Antonio de Putina,Putina,-14.9146,-69.8685,11.45,21.31,3.24,0.0,63.92,3.28,22.63,2023,10,10,Octubre,Primavera,18.07,No
2023-10-11,San Antonio de Putina,Putina,-14.9146,-69.8685,11.38,22.02,2.63,0.0,63.12,3.57,25.79,2023,10,11,Octubre,Primavera,19.39,No
2023-10-12,San Antonio de Putina,Putina,-14.9146,-69.8685,10.98,21.09,3.28,0.0,59.77,3.52,21.45,2023,10,12,Octubre,Primavera,17.81,No
2023-10-13,San Antonio de Putina,Putina,-14.9146,-69.8685,10.82,20.26,2.64,0.1,63.47,3.85,15.75,2023,10,13,Octubre,Primavera,17.62,No
2023-10-14,San Antonio de Putina,Putina,-14.9146,-69.8685,10.41,19.93,2.44,0.02,58.86,3.98,22.05,2023,10,14,Octubre,Primavera,17.49,No
2023-10-15,San Antonio de Putina,Putina,-14.9146,-69.8685,9.58,19.94,-0.27,0.0,61.48,3.81,23.79,2023,10,15,Octubre,Primavera,20.21,Sí
2023-10-16,San Antonio de Putina,Putina,-14.9146,-69.8685,9.67,18.84,1.09,0.0,64.37,3.38,22.04,2023,10,16,Octubre,Primavera,17.75,No
2023-10-17,San Antonio de Putina,Putina,-14.9146,-69.8685,9.81,19.65,1.2,0.0,60.57,4.0,21.57,2023,10,17,Octubre,Primavera,18.45,No
2023-10-18,San Antonio de Putina,Putina,-14.9146,-69.8685,9.71,19.84,0.03,0.0,59.73,4.39,21.77,2023,10,18,Octubre,Primavera,19.81,No
2023-10-19,San Antonio de Putina,Putina,-14.9146,-69.8685,10.21,17.75,3.08,0.06,61.67,3.98,16.12,2023,10,19,Octubre,Primavera,14.67,No
2023-10-20,San Antonio de Putina,Putina,-14.9146,-69.8685,9.5,17.89,3.48,0.75,61.56,4.36,17.27,2023,10,20,Octubre,Primavera,14.41,No
2023-10-21,San Antonio de Putina,Putina,-14.9146,-69.8685,9.78,20.21,0.44,0.09,60.13,4.59,19.91,2023,10,21,Octubre,Primavera,19.77,No
2023-10-22,San Antonio de Putina,Putina,-14.9146,-69.8685,10.49,20.99,1.22,5.5,56.67,4.31,24.8,2023,10,22,Octubre,Primavera,19.77,No
2023-10-23,San Antonio de Putina,Putina,-14.9146,-69.8685,9.28,17.52,1.19,12.48,69.01,2.49,19.4,2023,10,23,Octubre,Primavera,16.33,No
2023-10-24,San Antonio de Putina,Putina,-14.9146,-69.8685,10.33,19.82,3.03,0.06,62.34,3.01,17.07,2023,10,24,Octubre,Primavera,16.79,No
2023-10-25,San Antonio de Putina,Putina,-14.9146,-69.8685,11.03,20.03,2.41,0.04,63.78,2.92,10.78,2023,10,25,Octubre,Primavera,17.62,No
2023-10-26,San Antonio de Putina,Putina,-14.9146,-69.8685,10.38,18.03,5.18,0.06,66.45,3.38,17.46,2023,10,26,Octubre,Primavera,12.850000000000001,No
2023-10-27,San Antonio de Putina,Putina,-14.9146,-69.8685,9.75,17.26,3.55,0.08,67.26,4.57,11.42,2023,10,27,Octubre,Primavera,13.71,No
2023-10-28,San Antonio de Putina,Putina,-14.9146,-69.8685,10.96,19.76,2.34,0.06,58.31,2.45,12.59,2023,10,28,Octubre,Primavera,17.42,No
2023-10-29,San Antonio de Putina,Putina,-14.9146,-69.8685,10.6,21.14,1.72,0.01,35.85,2.94,18.59,2023,10,29,Octubre,Primavera,19.42,No
2023-10-30,San Antonio de Putina,Putina,-14.9146,-69.8685,10.53,21.55,-0.17,0.07,44.33,2.41,20.48,2023,10,30,Octubre,Primavera,21.720000000000002,Sí
2023-10-31,San Antonio de Putina,Putina,-14.9146,-69.8685,10.92,21.11,0.87,0.02,51.61,2.95,17.54,2023,10,31,Octubre,Primavera,20.24,No
2023-11-01,San Antonio de Putina,Putina,-14.9146,-69.8685,12.39,21.77,5.58,0.07,53.06,2.79,17.13,2023,11,1,Noviembre,Primavera,16.189999999999998,No
2023-11-02,San Antonio de Putina,Putina,-14.9146,-69.8685,12.12,21.5,5.22,0.01,54.3,2.42,20.41,2023,11,2,Noviembre,Primavera,16.28,No
2023-11-03,San Antonio de Putina,Putina,-14.9146,-69.8685,11.91,20.56,5.5,0.0,61.16,3.39,20.47,2023,11,3,Noviembre,Primavera,15.059999999999999,No
2023-11-04,San Antonio de Putina,Putina,-14.9146,-69.8685,9.69,18.45,3.13,0.01,66.59,4.32,11.49,2023,11,4,Noviembre,Primavera,15.32,No
2023-11-05,San Antonio de Putina,Putina,-14.9146,-69.8685,10.6,20.46,1.9,0.0,59.87,3.73,20.98,2023,11,5,Noviembre,Primavera,18.560000000000002,No
2023-11-06,San Antonio de Putina,Putina,-14.9146,-69.8685,11.2,21.36,1.74,0.0,58.93,3.59,21.71,2023,11,6,Noviembre,Primavera,19.62,No
2023-11-07,San Antonio de Putina,Putina,-14.9146,-69.8685,11.73,21.2,4.02,0.0,59.68,4.05,20.14,2023,11,7,Noviembre,Primavera,17.18,No
2023-11-08,San Antonio de Putina,Putina,-14.9146,-69.8685,11.0,21.28,1.58,0.05,55.1,4.35,23.31,2023,11,8,Noviembre,Primavera,19.700000000000003,No
2023-11-09,San Antonio de Putina,Putina,-14.9146,-69.8685,9.38,15.99,3.53,0.14,64.87,5.25,12.25,2023,11,9,Noviembre,Primavera,12.46,No
2023-11-10,San Antonio de Putina,Putina,-14.9146,-69.8685,10.25,19.06,2.26,0.01,63.3,4.19,18.1,2023,11,10,Noviembre,Primavera,16.799999999999997,No
2023-11-11,San Antonio de Putina,Putina,-14.9146,-69.8685,10.1,16.3,4.36,0.04,62.8,1.62,16.16,2023,11,11,Noviembre,Primavera,11.940000000000001,No
2023-11-12,San Antonio de Putina,Putina,-14.9146,-69.8685,9.3,18.76,2.09,0.02,66.31,2.57,19.46,2023,11,12,Noviembre,Primavera,16.67,No
2023-11-13,San Antonio de Putina,Putina,-14.9146,-69.8685,11.59,21.9,1.73,0.01,54.59,2.05,19.13,2023,11,13,Noviembre,Primavera,20.169999999999998,No
2023-11-14,San Antonio de Putina,Putina,-14.9146,-69.8685,10.79,19.42,4.21,0.0,59.26,4.48,14.42,2023,11,14,Noviembre,Primavera,15.21,No
2023-11-15,San Antonio de Putina,Putina,-14.9146,-69.8685,8.94,14.83,3.06,0.0,60.07,1.73,19.27,2023,11,15,Noviembre,Primavera,11.77,No
2023-11-16,San Antonio de Putina,Putina,-14.9146,-69.8685,8.24,13.0,3.31,0.0,67.84,1.69,19.93,2023,11,16,Noviembre,Primavera,9.69,No
2023-11-17,San Antonio de Putina,Putina,-14.9146,-69.8685,9.4,18.7,1.78,13.84,68.39,2.91,16.19,2023,11,17,Noviembre,Primavera,16.919999999999998,No
2023-11-18,San Antonio de Putina,Putina,-14.9146,-69.8685,12.22,22.2,1.78,3.86,58.76,2.43,19.33,2023,11,18,Noviembre,Primavera,20.419999999999998,No
2023-11-19,San Antonio de Putina,Putina,-14.9146,-69.8685,11.58,21.49,2.23,0.0,56.58,4.28,10.87,2023,11,19,Noviembre,Primavera,19.259999999999998,No
2023-11-20,San Antonio de Putina,Putina,-14.9146,-69.8685,11.62,21.0,5.24,0.1,53.83,3.57,17.84,2023,11,20,Noviembre,Primavera,15.76,No
2023-11-21,San Antonio de Putina,Putina,-14.9146,-69.8685,12.18,20.05,5.9,0.14,58.13,3.15,15.72,2023,11,21,Noviembre,Primavera,14.15,No
2023-11-22,San Antonio de Putina,Putina,-14.9146,-69.8685,11.02,19.63,3.27,0.03,51.7,2.8,20.12,2023,11,22,Noviembre,Primavera,16.36,No
2023-11-23,San Antonio de Putina,Putina,-14.9146,-69.8685,10.11,18.59,2.65,0.68,66.79,2.75,18.64,2023,11,23,Noviembre,Primavera,15.94,No
2023-11-24,San Antonio de Putina,Putina,-14.9146,-69.8685,7.62,13.53,2.21,9.62,73.63,2.2,11.42,2023,11,24,Noviembre,Primavera,11.32,No
2023-11-25,San Antonio de Putina,Putina,-14.9146,-69.8685,7.31,17.33,2.36,5.48,77.12,3.55,12.9,2023,11,25,Noviembre,Primavera,14.969999999999999,No
2023-11-26,San Antonio de Putina,Putina,-14.9146,-69.8685,8.43,17.61,2.22,7.92,73.3,2.73,14.19,2023,11,26,Noviembre,Primavera,15.389999999999999,No
2023-11-27,San Antonio de Putina,Putina,-14.9146,-69.8685,9.65,17.89,3.04,6.05,68.69,3.93,12.93,2023,11,27,Noviembre,Primavera,14.850000000000001,No
2023-11-28,San Antonio de Putina,Putina,-14.9146,-69.8685,9.61,16.88,4.56,0.68,68.21,3.42,14.35,2023,11,28,Noviembre,Primavera,12.32,No
2023-11-29,San Antonio de Putina,Putina,-14.9146,-69.8685,10.06,18.32,3.03,2.29,71.64,3.22,16.28,2023,11,29,Noviembre,Primavera,15.290000000000001,No
2023-11-30,San Antonio de Putina,Putina,-14.9146,-69.8685,10.26,18.17,4.4,4.54,69.82,3.39,18.6,2023,11,30,Noviembre,Primavera,13.770000000000001,No
2023-12-01,San Antonio de Putina,Putina,-14.9146,-69.8685,7.46,13.3,2.0,22.44,76.82,2.41,12.3,2023,12,1,Diciembre,Verano,11.3,No
2023-12-02,San Antonio de Putina,Putina,-14.9146,-69.8685,11.44,19.56,4.63,28.05,62.49,2.16,12.27,2023,12,2,Diciembre,Verano,14.93,No
2023-12-03,San Antonio de Putina,Putina,-14.9146,-69.8685,11.32,19.74,3.44,3.61,61.88,2.59,14.57,2023,12,3,Diciembre,Verano,16.299999999999997,No
2023-12-04,San Antonio de Putina,Putina,-14.9146,-69.8685,11.82,20.32,5.75,2.08,64.3,3.45,17.26,2023,12,4,Diciembre,Verano,14.57,No
2023-12-05,San Antonio de Putina,Putina,-14.9146,-69.8685,9.74,16.16,5.3,0.95,72.2,1.88,10.72,2023,12,5,Diciembre,Verano,10.86,No
2023-12-06,San Antonio de Putina,Putina,-14.9146,-69.8685,10.87,18.56,5.81,0.91,72.69,2.79,16.03,2023,12,6,Diciembre,Verano,12.75,No
2023-12-07,San Antonio de Putina,Putina,-14.9146,-69.8685,11.71,19.91,5.29,0.01,67.68,3.43,20.43,2023,12,7,Diciembre,Verano,14.620000000000001,No
2023-12-08,San Antonio de Putina,Putina,-14.9146,-69.8685,11.04,19.46,3.82,0.4,66.49,4.58,18.34,2023,12,8,Diciembre,Verano,15.64,No
2023-12-09,San Antonio de Putina,Putina,-14.9146,-69.8685,11.06,19.46,3.5,0.06,66.01,3.14,19.68,2023,12,9,Diciembre,Verano,15.96,No
2023-12-10,San Antonio de Putina,Putina,-14.9146,-69.8685,10.66,19.5,3.29,26.5,70.43,3.28,18.74,2023,12,10,Diciembre,Verano,16.21,No
2023-12-11,San Antonio de Putina,Putina,-14.9146,-69.8685,7.5,15.49,1.19,6.83,77.28,2.79,15.53,2023,12,11,Diciembre,Verano,14.3,No
2023-12-12,San Antonio de Putina,Putina,-14.9146,-69.8685,9.95,18.07,2.66,2.13,75.64,2.55,10.86,2023,12,12,Diciembre,Verano,15.41,No
2023-12-13,San Antonio de Putina,Putina,-14.9146,-69.8685,7.95,13.15,2.33,1.1,79.6,2.55,19.35,2023,12,13,Diciembre,Verano,10.82,No
2023-12-14,San Antonio de Putina,Putina,-14.9146,-69.8685,8.79,17.56,1.75,0.33,75.73,2.71,21.19,2023,12,14,Diciembre,Verano,15.809999999999999,No
2023-12-15,San Antonio de Putina,Putina,-14.9146,-69.8685,9.2,17.25,3.77,5.04,76.36,2.17,13.75,2023,12,15,Diciembre,Verano,13.48,No
2023-12-16,San Antonio de Putina,Putina,-14.9146,-69.8685,10.46,18.86,3.04,1.02,71.06,2.68,18.38,2023,12,16,Diciembre,Verano,15.82,No
2023-12-17,San Antonio de Putina,Putina,-14.9146,-69.8685,10.61,17.84,3.6,0.14,70.64,2.04,16.48,2023,12,17,Diciembre,Verano,14.24,No
2023-12-18,San Antonio de Putina,Putina,-14.9146,-69.8685,11.66,19.21,5.64,0.01,66.64,2.51,18.93,2023,12,18,Diciembre,Verano,13.57,No
2023-12-19,San Antonio de Putina,Putina,-14.9146,-69.8685,8.84,14.42,4.45,11.37,77.1,2.01,12.73,2023,12,19,Diciembre,Verano,9.969999999999999,No
2023-12-20,San Antonio de Putina,Putina,-14.9146,-69.8685,8.38,14.34,3.86,9.59,79.63,2.23,9.15,2023,12,20,Diciembre,Verano,10.48,No
2023-12-21,San Antonio de Putina,Putina,-14.9146,-69.8685,10.66,20.07,2.72,0.12,71.1,2.97,22.48,2023,12,21,Diciembre,Verano,17.35,No
2023-12-22,San Antonio de Putina,Putina,-14.9146,-69.8685,10.07,15.18,5.44,0.04,76.54,2.49,20.57,2023,12,22,Diciembre,Verano,9.739999999999998,No
2023-12-23,San Antonio de Putina,Putina,-14.9146,-69.8685,11.31,20.09,4.76,0.0,68.6,3.18,23.21,2023,12,23,Diciembre,Verano,15.33,No
2023-12-24,San Antonio de Putina,Putina,-14.9146,-69.8685,10.55,18.97,4.03,0.02,69.71,2.93,24.49,2023,12,24,Diciembre,Verano,14.939999999999998,No
2023-12-25,San Antonio de Putina,Putina,-14.9146,-69.8685,9.91,17.27,3.59,0.01,68.45,2.81,23.64,2023,12,25,Diciembre,Verano,13.68,No
2023-12-26,San Antonio de Putina,Putina,-14.9146,-69.8685,9.18,16.71,2.62,0.17,67.63,4.01,12.72,2023,12,26,Diciembre,Verano,14.09,No
2023-12-27,San Antonio de Putina,Putina,-14.9146,-69.8685,9.22,17.51,2.71,8.86,71.98,2.91,21.29,2023,12,27,Diciembre,Verano,14.8,No
2023-12-28,San Antonio de Putina,Putina,-14.9146,-69.8685,10.64,18.05,3.39,1.38,70.89,2.64,19.24,2023,12,28,Diciembre,Verano,14.66,No
2023-12-29,San Antonio de Putina,Putina,-14.9146,-69.8685,9.75,17.7,3.4,0.07,73.48,2.92,20.33,2023,12,29,Diciembre,Verano,14.299999999999999,No
2023-12-30,San Antonio de Putina,Putina,-14.9146,-69.8685,9.44,18.32,3.7,0.61,72.04,3.51,16.93,2023,12,30,Diciembre,Verano,14.620000000000001,No
2023-12-31,San Antonio de Putina,Putina,-14.9146,-69.8685,8.55,18.31,2.41,0.66,72.2,2.97,9.84,2023,12,31,Diciembre,Verano,15.899999999999999,No
2024-01-01,San Antonio de Putina,Putina,-14.9146,-69.8685,10.53,18.91,3.29,4.26,69.62,2.4,15.49,2024,1,1,Enero,Verano,15.620000000000001,No
2024-01-02,San Antonio de Putina,Putina,-14.9146,-69.8685,10.75,17.98,4.73,1.71,72.85,2.51,14.03,2024,1,2,Enero,Verano,13.25,No
2024-01-03,San Antonio de Putina,Putina,-14.9146,-69.8685,10.01,17.85,2.62,18.08,74.71,3.24,13.53,2024,1,3,Enero,Verano,15.23,No
2024-01-04,San Antonio de Putina,Putina,-14.9146,-69.8685,6.0,12.57,1.52,9.7,83.53,2.24,15.22,2024,1,4,Enero,Verano,11.05,No
2024-01-05,San Antonio de Putina,Putina,-14.9146,-69.8685,8.24,15.44,1.76,0.27,75.67,3.78,14.62,2024,1,5,Enero,Verano,13.68,No
2024-01-06,San Antonio de Putina,Putina,-14.9146,-69.8685,9.34,18.6,1.33,0.0,69.72,3.44,26.38,2024,1,6,Enero,Verano,17.270000000000003,No
2024-01-07,San Antonio de Putina,Putina,-14.9146,-69.8685,10.27,20.65,1.17,0.0,64.16,3.19,28.37,2024,1,7,Enero,Verano,19.479999999999997,No
2024-01-08,San Antonio de Putina,Putina,-14.9146,-69.8685,10.98,21.49,2.62,0.0,64.25,3.02,26.44,2024,1,8,Enero,Verano,18.869999999999997,No
2024-01-09,San Antonio de Putina,Putina,-14.9146,-69.8685,10.4,20.86,1.76,0.0,63.05,2.96,29.0,2024,1,9,Enero,Verano,19.099999999999998,No
2024-01-10,San Antonio de Putina,Putina,-14.9146,-69.8685,9.77,19.88,1.58,0.02,65.6,3.67,22.24,2024,1,10,Enero,Verano,18.299999999999997,No
2024-01-11,San Antonio de Putina,Putina,-14.9146,-69.8685,10.33,17.86,3.08,0.01,69.24,2.93,18.65,2024,1,11,Enero,Verano,14.78,No
2024-01-12,San Antonio de Putina,Putina,-14.9146,-69.8685,9.56,19.49,0.36,0.15,62.83,3.57,20.65,2024,1,12,Enero,Verano,19.13,No
2024-01-13,San Antonio de Putina,Putina,-14.9146,-69.8685,10.28,19.59,2.17,0.12,66.13,3.11,14.81,2024,1,13,Enero,Verano,17.42,No
2024-01-14,San Antonio de Putina,Putina,-14.9146,-69.8685,10.7,19.18,4.9,0.15,72.6,3.09,16.1,2024,1,14,Enero,Verano,14.28,No
2024-01-15,San Antonio de Putina,Putina,-14.9146,-69.8685,10.16,17.51,3.66,2.39,71.71,4.06,14.5,2024,1,15,Enero,Verano,13.850000000000001,No
2024-01-16,San Antonio de Putina,Putina,-14.9146,-69.8685,9.95,17.44,3.74,0.16,74.97,2.86,16.85,2024,1,16,Enero,Verano,13.700000000000001,No
2024-01-17,San Antonio de Putina,Putina,-14.9146,-69.8685,11.06,20.8,2.68,0.9,67.4,3.88,16.86,2024,1,17,Enero,Verano,18.12,No
2024-01-18,San Antonio de Putina,Putina,-14.9146,-69.8685,9.84,18.27,2.71,0.67,71.89,2.62,15.24,2024,1,18,Enero,Verano,15.559999999999999,No
2024-01-19,San Antonio de Putina,Putina,-14.9146,-69.8685,11.09,18.58,4.39,5.02,70.84,3.09,20.33,2024,1,19,Enero,Verano,14.189999999999998,No
2024-01-20,San Antonio de Putina,Putina,-14.9146,-69.8685,11.02,19.23,4.84,0.87,68.29,3.05,17.3,2024,1,20,Enero,Verano,14.39,No
2024-01-21,San Antonio de Putina,Putina,-14.9146,-69.8685,10.69,18.91,5.35,0.06,71.12,3.01,24.1,2024,1,21,Enero,Verano,13.56,No
2024-01-22,San Antonio de Putina,Putina,-14.9146,-69.8685,11.23,20.4,2.9,0.0,65.69,3.25,20.06,2024,1,22,Enero,Verano,17.5,No
2024-01-23,San Antonio de Putina,Putina,-14.9146,-69.8685,9.96,19.16,2.64,0.81,73.05,3.53,18.26,2024,1,23,Enero,Verano,16.52,No
