fecha,provincia,capital,latitud,longitud,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,ALLSKY_SFC_SW_DWN
20200923,Puno,Puno,-15.8402,-70.0219,7.0,14.59,1.41,0.01,56.29,4.72,28.7
20200924,Puno,Puno,-15.8402,-70.0219,6.14,14.05,-0.27,0.0,46.98,4.02,29.23
20200925,Puno,Puno,-15.8402,-70.0219,7.32,14.89,0.27,0.0,59.17,3.71,28.92
20200926,Puno,Puno,-15.8402,-70.0219,9.07,16.81,2.35,0.0,45.96,2.56,28.66
20200927,Puno,Puno,-15.8402,-70.0219,7.88,15.72,-0.32,0.0,51.76,4.17,28.04
20200928,Puno,Puno,-15.8402,-70.0219,6.61,11.1,3.98,0.35,70.61,3.33,17.96
20200929,Puno,Puno,-15.8402,-70.0219,7.2,14.6,1.43,0.17,68.3,2.81,17.88
20200930,Puno,Puno,-15.8402,-70.0219,6.79,14.35,1.4,0.03,62.91,3.29,18.67
20201001,Puno,Puno,-15.8402,-70.0219,8.01,14.56,1.03,0.0,56.98,4.13,19.63
20201002,Puno,Puno,-15.8402,-70.0219,8.87,14.31,4.37,0.0,68.0,5.16,20.78
20201003,Puno,Puno,-15.8402,-70.0219,8.6,14.72,3.96,0.0,63.86,5.56,24.9
20201004,Puno,Puno,-15.8402,-70.0219,7.74,13.59,2.56,0.02,69.17,5.25,18.64
20201005,Puno,Puno,-15.8402,-70.0219,8.76,16.04,4.26,0.04,64.6,5.36,25.44
20201006,Puno,Puno,-15.8402,-70.0219,8.67,13.95,4.19,0.02,64.83,4.28,26.47
20201007,Puno,Puno,-15.8402,-70.0219,8.2,14.49,3.4,0.0,70.09,5.36,21.99
20201008,Puno,Puno,-15.8402,-70.0219,9.34,15.88,4.77,0.0,63.26,4.62,24.72
20201009,Puno,Puno,-15.8402,-70.0219,10.15,16.78,5.59,0.0,60.49,3.91,28.38
20201010,Puno,Puno,-15.8402,-70.0219,9.45,14.9,5.18,0.0,63.61,2.92,23.83
20201011,Puno,Puno,-15.8402,-70.0219,8.71,14.08,4.47,6.7,64.59,3.59,24.61
20201012,Puno,Puno,-15.8402,-70.0219,8.16,14.27,4.48,0.95,67.28,4.65,18.91
20201013,Puno,Puno,-15.8402,-70.0219,8.07,14.41,3.32,1.76,67.36,4.04,19.49
20201014,Puno,Puno,-15.8402,-70.0219,6.91,12.79,1.92,2.15,71.2,4.11,15.39
20201015,Puno,Puno,-15.8402,-70.0219,8.28,13.94,4.14,0.08,68.3,5.6,17.88
20201016,Puno,Puno,-15.8402,-70.0219,7.39,12.65,3.38,0.3,68.86,3.41,17.53
20201017,Puno,Puno,-15.8402,-70.0219,9.26,15.51,4.33,0.21,58.4,2.44,24.32
20201018,Puno,Puno,-15.8402,-70.0219,8.89,16.41,2.81,0.47,55.91,3.36,23.87
20201019,Puno,Puno,-15.8402,-70.0219,8.88,14.18,2.84,0.17,57.51,3.29,25.17
20201020,Puno,Puno,-15.8402,-70.0219,8.81,14.17,4.81,0.12,64.25,4.73,25.35
20201021,Puno,Puno,-15.8402,-70.0219,8.87,14.9,3.96,0.44,65.67,4.17,20.31
20201022,Puno,Puno,-15.8402,-70.0219,9.59,16.6,3.11,2.58,57.63,2.36,20.21
20201023,Puno,Puno,-15.8402,-70.0219,9.65,16.91,2.51,0.16,53.6,4.08,24.87
20201024,Puno,Puno,-15.8402,-70.0219,10.6,17.73,2.79,0.0,41.86,3.43,28.35
20201025,Puno,Puno,-15.8402,-70.0219,9.48,14.41,4.79,0.0,52.59,3.58,26.3
20201026,Puno,Puno,-15.8402,-70.0219,11.43,18.68,5.9,0.02,55.87,4.83,27.94
20201027,Puno,Puno,-15.8402,-70.0219,10.5,20.19,1.64,0.05,48.24,4.31,30.26
20201028,Puno,Puno,-15.8402,-70.0219,8.07,18.82,-1.66,0.0,25.38,4.96,31.74
20201029,Puno,Puno,-15.8402,-70.0219,8.87,19.28,-1.22,0.03,32.51,2.67,31.89
20201030,Puno,Puno,-15.8402,-70.0219,9.24,18.19,2.21,0.01,51.82,1.65,24.98
20201031,Puno,Puno,-15.8402,-70.0219,10.19,17.41,4.06,0.0,59.93,3.22,25.87
20201101,Puno,Puno,-15.8402,-70.0219,11.29,20.65,4.05,0.0,44.56,1.43,28.48
20201102,Puno,Puno,-15.8402,-70.0219,10.82,19.52,2.63,0.0,40.75,1.55,27.35
20201103,Puno,Puno,-15.8402,-70.0219,10.27,17.1,5.58,0.0,61.8,5.0,28.3
20201104,Puno,Puno,-15.8402,-70.0219,9.33,15.96,3.52,0.0,56.35,5.77,29.53
20201105,Puno,Puno,-15.8402,-70.0219,9.55,16.77,2.7,0.0,50.09,4.08,30.38
20201106,Puno,Puno,-15.8402,-70.0219,9.75,16.93,4.45,0.0,58.61,5.65,28.24
20201107,Puno,Puno,-15.8402,-70.0219,9.17,16.12,4.95,0.0,64.45,6.34,29.2
20201108,Puno,Puno,-15.8402,-70.0219,8.93,15.2,4.93,0.0,60.52,4.11,26.86
20201109,Puno,Puno,-15.8402,-70.0219,10.68,18.21,5.19,0.02,55.46,3.15,25.92
20201110,Puno,Puno,-15.8402,-70.0219,9.8,18.07,3.26,0.17,33.34,2.75,29.12
20201111,Puno,Puno,-15.8402,-70.0219,9.42,18.85,0.41,0.07,33.49,2.51,29.47
20201112,Puno,Puno,-15.8402,-70.0219,9.38,19.13,0.11,0.3,28.33,2.4,32.27
20201113,Puno,Puno,-15.8402,-70.0219,9.46,19.54,0.09,0.53,26.38,2.3,33.23
20201114,Puno,Puno,-15.8402,-70.0219,9.6,18.13,-0.73,0.83,35.09,3.29,30.73
20201115,Puno,Puno,-15.8402,-70.0219,12.06,19.05,6.41,0.0,52.43,3.35,28.98
20201116,Puno,Puno,-15.8402,-70.0219,11.38,18.37,5.6,0.07,47.45,2.57,29.61
20201117,Puno,Puno,-15.8402,-70.0219,10.4,20.8,0.5,0.03,29.72,2.97,32.88
20201118,Puno,Puno,-15.8402,-70.0219,9.85,19.96,-0.28,0.0,25.58,2.56,33.13
20201119,Puno,Puno,-15.8402,-70.0219,10.52,19.85,2.8,0.08,33.91,2.22,26.9
20201120,Puno,Puno,-15.8402,-70.0219,11.03,20.09,1.36,0.01,30.32,2.33,31.08
20201121,Puno,Puno,-15.8402,-70.0219,11.78,18.98,5.27,0.0,50.14,3.55,29.42
20201122,Puno,Puno,-15.8402,-70.0219,10.62,16.98,5.65,0.0,56.13,5.31,30.1
20201123,Puno,Puno,-15.8402,-70.0219,10.72,17.94,4.77,0.0,53.17,5.01,30.56
20201124,Puno,Puno,-15.8402,-70.0219,11.53,19.55,5.01,0.0,53.83,4.29,32.16
20201125,Puno,Puno,-15.8402,-70.0219,9.97,17.8,4.95,0.0,62.8,3.23,31.26
20201126,Puno,Puno,-15.8402,-70.0219,10.78,19.61,5.09,0.18,53.26,2.89,22.75
20201127,Puno,Puno,-15.8402,-70.0219,8.14,12.36,4.23,0.35,67.94,3.67,26.05
20201128,Puno,Puno,-15.8402,-70.0219,10.18,16.28,5.06,0.4,64.69,4.74,26.64
20201129,Puno,Puno,-15.8402,-70.0219,11.3,18.27,6.47,0.0,60.79,5.01,23.42
20201130,Puno,Puno,-15.8402,-70.0219,11.67,18.63,6.36,2.28,58.44,4.92,29.89
20201201,Puno,Puno,-15.8402,-70.0219,7.84,10.33,6.14,2.39,76.4,3.68,18.66
20201202,Puno,Puno,-15.8402,-70.0219,10.91,17.71,5.29,0.07,57.97,2.05,25.84
20201203,Puno,Puno,-15.8402,-70.0219,10.51,15.63,6.43,1.41,64.19,4.14,24.36
20201204,Puno,Puno,-15.8402,-70.0219,7.35,14.69,3.04,2.0,76.16,3.83,18.15
20201205,Puno,Puno,-15.8402,-70.0219,9.0,16.74,2.42,1.28,66.76,4.25,19.62
20201206,Puno,Puno,-15.8402,-70.0219,9.02,13.94,5.5,2.76,74.18,5.03,18.32
20201207,Puno,Puno,-15.8402,-70.0219,10.07,16.58,6.03,1.67,67.08,3.4,18.67
20201208,Puno,Puno,-15.8402,-70.0219,8.78,14.35,4.91,0.51,68.45,3.0,27.35
20201209,Puno,Puno,-15.8402,-70.0219,11.94,19.09,5.7,0.58,56.96,2.48,28.66
20201210,Puno,Puno,-15.8402,-70.0219,9.11,15.93,2.38,0.19,54.37,3.56,24.69
20201211,Puno,Puno,-15.8402,-70.0219,11.4,19.28,3.95,0.0,47.18,2.84,29.38
20201212,Puno,Puno,-15.8402,-70.0219,11.18,18.61,5.45,0.02,53.56,2.38,25.35
20201213,Puno,Puno,-15.8402,-70.0219,11.62,18.61,5.3,0.55,47.16,2.18,28.95
20201214,Puno,Puno,-15.8402,-70.0219,11.02,18.37,4.32,0.46,45.57,2.46,26.67
20201215,Puno,Puno,-15.8402,-70.0219,11.62,20.4,2.44,0.05,37.8,2.95,28.42
20201216,Puno,Puno,-15.8402,-70.0219,10.89,15.82,7.2,1.47,60.39,4.39,21.59
20201217,Puno,Puno,-15.8402,-70.0219,11.02,17.09,6.39,0.5,60.76,5.13,25.18
20201218,Puno,Puno,-15.8402,-70.0219,10.37,16.47,6.31,2.16,64.89,3.93,20.48
20201219,Puno,Puno,-15.8402,-70.0219,11.1,17.6,6.51,0.15,55.92,3.05,26.73
20201220,Puno,Puno,-15.8402,-70.0219,11.61,17.88,6.93,0.0,54.89,3.98,22.43
20201221,Puno,Puno,-15.8402,-70.0219,7.68,15.79,3.73,1.5,75.5,4.34,22.58
20201222,Puno,Puno,-15.8402,-70.0219,8.11,13.36,3.96,2.69,72.79,5.46,12.6
20201223,Puno,Puno,-15.8402,-70.0219,9.25,14.65,4.54,0.71,71.71,5.91,21.93
20201224,Puno,Puno,-15.8402,-70.0219,10.07,16.2,5.37,5.15,68.83,4.83,17.83
20201225,Puno,Puno,-15.8402,-70.0219,10.03,15.61,5.31,2.14,70.22,4.4,22.59
20201226,Puno,Puno,-15.8402,-70.0219,8.85,14.34,5.59,6.63,74.12,4.95,11.97
20201227,Puno,Puno,-15.8402,-70.0219,8.21,14.11,4.36,2.18,74.02,6.61,18.57
20201228,Puno,Puno,-15.8402,-70.0219,7.29,10.35,5.02,4.36,81.11,6.55,11.51
20201229,Puno,Puno,-15.8402,-70.0219,8.74,14.29,4.32,2.26,75.83,5.63,17.62
20201230,Puno,Puno,-15.8402,-70.0219,7.71,12.75,4.41,44.35,82.32,4.97,16.91
20201231,Puno,Puno,-15.8402,-70.0219,5.4,8.86,2.38,17.7,90.49,5.15,14.49
20210101,Puno,Puno,-15.8402,-70.0219,7.63,13.17,2.64,2.23,78.78,4.79,23.26
20210102,Puno,Puno,-15.8402,-70.0219,8.39,12.51,4.88,1.26,78.54,3.04,21.82
20210103,Puno,Puno,-15.8402,-70.0219,9.36,14.9,5.14,4.42,71.99,3.07,20.1
20210104,Puno,Puno,-15.8402,-70.0219,10.55,18.24,3.79,0.12,59.37,2.04,26.62
20210105,Puno,Puno,-15.8402,-70.0219,10.03,18.07,2.58,0.58,56.24,2.48,27.84
20210106,Puno,Puno,-15.8402,-70.0219,7.24,11.58,3.6,6.5,76.56,4.5,19.38
20210107,Puno,Puno,-15.8402,-70.0219,6.81,13.88,2.14,12.04,77.2,2.35,17.46
20210108,Puno,Puno,-15.8402,-70.0219,6.65,13.83,2.33,21.77,75.44,2.64,17.2
20210109,Puno,Puno,-15.8402,-70.0219,6.87,14.22,2.86,0.78,76.49,3.74,21.01
20210110,Puno,Puno,-15.8402,-70.0219,8.6,14.28,2.77,0.25,70.27,3.54,22.26
20210111,Puno,Puno,-15.8402,-70.0219,9.22,13.07,5.67,0.74,70.72,3.26,22.79
20210112,Puno,Puno,-15.8402,-70.0219,10.13,16.0,5.73,4.3,68.4,3.94,24.62
20210113,Puno,Puno,-15.8402,-70.0219,8.91,12.62,5.84,2.85,76.13,4.09,20.37
20210114,Puno,Puno,-15.8402,-70.0219,9.33,15.13,5.37,2.37,74.83,5.75,19.34
20210115,Puno,Puno,-15.8402,-70.0219,10.02,14.93,5.65,2.8,71.79,3.27,20.78
20210116,Puno,Puno,-15.8402,-70.0219,9.3,14.91,5.0,5.09,71.4,2.86,17.1
20210117,Puno,Puno,-15.8402,-70.0219,7.93,12.01,4.38,3.05,77.24,3.43,16.45
20210118,Puno,Puno,-15.8402,-70.0219,6.02,9.86,1.97,4.05,83.47,2.98,13.23
20210119,Puno,Puno,-15.8402,-70.0219,9.78,16.21,4.71,0.52,69.19,3.25,24.75
20210120,Puno,Puno,-15.8402,-70.0219,9.16,15.7,3.6,1.62,71.71,4.04,18.43
20210121,Puno,Puno,-15.8402,-70.0219,7.82,14.18,2.68,6.79,75.59,4.6,16.49
20210122,Puno,Puno,-15.8402,-70.0219,6.53,12.87,2.47,11.46,80.88,5.03,13.62
20210123,Puno,Puno,-15.8402,-70.0219,7.92,13.73,3.07,7.27,76.84,5.55,21.56
20210124,Puno,Puno,-15.8402,-70.0219,7.98,14.57,2.99,1.84,76.1,4.46,20.26
20210125,Puno,Puno,-15.8402,-70.0219,7.69,16.07,2.21,8.54,74.8,3.04,23.44
20210126,Puno,Puno,-15.8402,-70.0219,9.34,18.53,2.16,0.11,59.29,3.81,25.4
20210127,Puno,Puno,-15.8402,-70.0219,9.03,18.87,-0.64,0.01,51.17,2.13,31.81
20210128,Puno,Puno,-15.8402,-70.0219,9.04,19.67,-0.1,0.42,49.17,3.52,27.85
20210129,Puno,Puno,-15.8402,-70.0219,8.04,17.65,-1.26,0.39,43.91,2.77,30.27
20210130,Puno,Puno,-15.8402,-70.0219,9.34,16.54,1.56,0.05,58.83,3.44,24.53
20210131,Puno,Puno,-15.8402,-70.0219,10.02,15.52,5.48,0.32,67.5,2.8,21.3
20210201,Puno,Puno,-15.8402,-70.0219,9.06,16.55,2.76,0.12,67.32,4.91,21.81
20210202,Puno,Puno,-15.8402,-70.0219,10.13,17.12,6.14,1.39,70.16,5.23,16.57
20210203,Puno,Puno,-15.8402,-70.0219,9.57,15.89,4.81,1.66,71.9,5.87,13.14
20210204,Puno,Puno,-15.8402,-70.0219,8.61,12.9,5.71,1.88,79.33,5.64,21.4
20210205,Puno,Puno,-15.8402,-70.0219,9.6,15.51,4.98,1.33,73.35,5.32,18.59
20210206,Puno,Puno,-15.8402,-70.0219,10.67,17.17,5.21,0.0,69.14,4.97,26.97
20210207,Puno,Puno,-15.8402,-70.0219,11.35,18.09,5.77,0.02,66.08,4.17,24.66
20210208,Puno,Puno,-15.8402,-70.0219,10.23,14.74,7.13,0.04,70.76,4.14,25.78
20210209,Puno,Puno,-15.8402,-70.0219,10.58,17.14,6.08,2.35,66.76,3.43,23.14
20210210,Puno,Puno,-15.8402,-70.0219,8.04,13.32,3.13,8.39,72.37,3.15,26.49
20210211,Puno,Puno,-15.8402,-70.0219,11.0,18.15,5.71,2.38,61.5,1.82,27.39
20210212,Puno,Puno,-15.8402,-70.0219,8.63,14.27,3.72,1.2,73.87,2.67,24.65
20210213,Puno,Puno,-15.8402,-70.0219,7.33,14.69,2.81,1.3,72.02,3.04,20.65
20210214,Puno,Puno,-15.8402,-70.0219,9.48,17.46,3.39,0.21,53.29,3.11,20.64
20210215,Puno,Puno,-15.8402,-70.0219,7.61,14.87,3.32,2.08,66.6,3.29,16.57
20210216,Puno,Puno,-15.8402,-70.0219,8.71,17.16,0.29,2.31,56.74,3.49,28.26
20210217,Puno,Puno,-15.8402,-70.0219,7.68,14.81,2.53,6.79,68.83,4.45,22.39
20210218,Puno,Puno,-15.8402,-70.0219,6.63,13.18,1.52,4.51,71.13,4.94,13.59
20210219,Puno,Puno,-15.8402,-70.0219,8.15,15.88,1.2,1.06,69.01,3.68,23.65
20210220,Puno,Puno,-15.8402,-70.0219,7.66,14.23,1.8,0.04,73.28,4.68,16.19
20210221,Puno,Puno,-15.8402,-70.0219,8.59,15.01,5.23,1.47,75.29,6.44,18.05
20210222,Puno,Puno,-15.8402,-70.0219,8.42,14.34,3.9,0.14,71.86,5.35,20.23
20210223,Puno,Puno,-15.8402,-70.0219,7.93,13.04,3.44,0.0,77.88,6.36,18.43
20210224,Puno,Puno,-15.8402,-70.0219,8.74,15.74,3.25,0.0,67.13,5.17,28.34
20210225,Puno,Puno,-15.8402,-70.0219,9.34,16.92,3.23,0.0,61.94,4.5,28.12
20210226,Puno,Puno,-15.8402,-70.0219,8.45,16.87,2.95,0.29,68.98,3.18,23.29
20210227,Puno,Puno,-15.8402,-70.0219,9.22,15.39,4.93,0.01,66.89,5.31,23.86
20210228,Puno,Puno,-15.8402,-70.0219,8.89,14.53,4.25,0.6,70.6,4.78,23.46
20210301,Puno,Puno,-15.8402,-70.0219,9.13,13.51,5.56,1.22,71.26,3.04,21.05
20210302,Puno,Puno,-15.8402,-70.0219,9.63,15.24,5.42,0.7,70.12,3.2,20.46
20210303,Puno,Puno,-15.8402,-70.0219,9.26,15.12,5.07,0.09,69.82,4.85,23.12
20210304,Puno,Puno,-15.8402,-70.0219,9.77,16.28,4.72,0.0,65.91,3.77,18.41
20210305,Puno,Puno,-15.8402,-70.0219,8.59,14.45,3.28,1.75,73.17,3.53,18.53
20210306,Puno,Puno,-15.8402,-70.0219,7.16,12.85,2.16,0.62,77.44,4.84,19.7
20210307,Puno,Puno,-15.8402,-70.0219,9.4,14.7,5.6,11.73,70.41,3.79,20.02
20210308,Puno,Puno,-15.8402,-70.0219,8.91,13.65,4.79,5.62,70.89,3.1,22.22
20210309,Puno,Puno,-15.8402,-70.0219,6.79,12.54,2.22,0.31,76.11,4.41,23.77
20210310,Puno,Puno,-15.8402,-70.0219,8.77,14.98,2.84,0.44,59.82,3.38,23.05
20210311,Puno,Puno,-15.8402,-70.0219,8.76,15.1,3.8,0.07,63.04,3.9,25.37
20210312,Puno,Puno,-15.8402,-70.0219,8.4,14.48,3.42,0.0,67.12,4.46,22.67
20210313,Puno,Puno,-15.8402,-70.0219,8.17,13.99,3.26,0.01,68.69,3.75,18.89
20210314,Puno,Puno,-15.8402,-70.0219,7.97,13.87,3.28,0.12,72.74,5.1,18.88
20210315,Puno,Puno,-15.8402,-70.0219,8.4,14.19,4.47,11.68,74.66,4.06,15.29
20210316,Puno,Puno,-15.8402,-70.0219,9.39,15.43,4.23,1.46,70.03,2.48,19.22
20210317,Puno,Puno,-15.8402,-70.0219,8.44,12.93,5.13,0.56,76.16,3.13,21.05
20210318,Puno,Puno,-15.8402,-70.0219,6.66,10.84,3.82,4.45,80.67,2.89,10.68
20210319,Puno,Puno,-15.8402,-70.0219,8.29,14.38,3.24,0.35,70.04,2.5,16.07
20210320,Puno,Puno,-15.8402,-70.0219,8.78,14.73,2.69,0.05,68.6,4.05,20.24
20210321,Puno,Puno,-15.8402,-70.0219,8.18,12.11,5.63,1.38,78.5,5.68,21.17
20210322,Puno,Puno,-15.8402,-70.0219,7.27,10.91,4.5,4.81,80.24,4.73,14.72
20210323,Puno,Puno,-15.8402,-70.0219,7.84,13.82,3.33,1.6,77.02,5.02,17.44
20210324,Puno,Puno,-15.8402,-70.0219,8.75,14.36,4.09,0.73,73.45,3.82,20.02
20210325,Puno,Puno,-15.8402,-70.0219,9.75,15.95,5.19,0.12,69.05,3.02,22.17
20210326,Puno,Puno,-15.8402,-70.0219,9.59,14.9,6.11,0.16,71.22,2.97,18.47
20210327,Puno,Puno,-15.8402,-70.0219,9.36,14.97,5.38,0.05,70.86,4.27,21.6
20210328,Puno,Puno,-15.8402,-70.0219,7.68,13.71,2.08,2.07,77.0,4.12,18.35
20210329,Puno,Puno,-15.8402,-70.0219,7.48,15.1,2.14,4.13,75.39,2.65,15.32
20210330,Puno,Puno,-15.8402,-70.0219,7.64,13.15,3.08,4.37,77.83,3.99,19.99
20210331,Puno,Puno,-15.8402,-70.0219,8.13,15.22,4.2,0.42,70.84,2.48,14.14
20210401,Puno,Puno,-15.8402,-70.0219,7.8,11.61,4.42,0.41,69.71,1.82,25.48
20210402,Puno,Puno,-15.8402,-70.0219,7.46,12.28,3.25,1.5,74.12,3.34,19.69
20210403,Puno,Puno,-15.8402,-70.0219,7.08,12.74,2.78,7.08,77.16,2.54,19.61
20210404,Puno,Puno,-15.8402,-70.0219,5.82,13.24,1.38,10.88,79.21,2.58,13.96
20210405,Puno,Puno,-15.8402,-70.0219,7.52,14.41,1.63,2.0,69.15,3.09,16.29
20210406,Puno,Puno,-15.8402,-70.0219,9.04,15.35,2.53,0.03,65.89,3.35,18.84
20210407,Puno,Puno,-15.8402,-70.0219,9.6,14.72,5.93,0.48,70.96,2.49,16.07
20210408,Puno,Puno,-15.8402,-70.0219,8.25,11.2,5.25,0.05,77.17,2.58,21.33
20210409,Puno,Puno,-15.8402,-70.0219,9.2,15.75,4.68,0.0,72.59,4.17,18.11
20210410,Puno,Puno,-15.8402,-70.0219,9.22,14.06,5.73,0.0,68.36,3.14,16.1
20210411,Puno,Puno,-15.8402,-70.0219,8.45,13.99,4.33,0.67,72.25,4.1,19.17
20210412,Puno,Puno,-15.8402,-70.0219,8.46,14.1,3.94,0.15,75.18,5.22,17.96
20210413,Puno,Puno,-15.8402,-70.0219,8.72,13.96,4.15,0.0,72.31,3.37,16.98
20210414,Puno,Puno,-15.8402,-70.0219,7.99,12.58,4.0,2.19,72.63,2.24,13.99
20210415,Puno,Puno,-15.8402,-70.0219,8.54,17.58,0.03,0.04,62.49,2.86,25.87
20210416,Puno,Puno,-15.8402,-70.0219,10.37,17.59,3.55,0.0,58.84,1.94,25.66
20210417,Puno,Puno,-15.8402,-70.0219,8.84,17.66,1.15,0.0,54.41,2.19,26.15
20210418,Puno,Puno,-15.8402,-70.0219,8.1,18.23,-0.33,0.0,42.66,2.34,26.21
20210419,Puno,Puno,-15.8402,-70.0219,7.55,17.31,-1.06,0.24,39.06,2.79,26.38
20210420,Puno,Puno,-15.8402,-70.0219,7.13,14.9,0.94,0.38,60.23,3.97,24.96
20210421,Puno,Puno,-15.8402,-70.0219,8.61,15.59,1.71,0.0,62.38,2.34,22.4
20210422,Puno,Puno,-15.8402,-70.0219,8.56,16.51,2.85,0.0,50.28,2.56,20.74
20210423,Puno,Puno,-15.8402,-70.0219,7.89,16.82,0.96,0.26,56.75,4.3,20.06
20210424,Puno,Puno,-15.8402,-70.0219,6.96,17.25,-0.96,0.02,48.06,5.35,24.02
20210425,Puno,Puno,-15.8402,-70.0219,6.66,16.81,-0.83,0.02,39.95,4.11,24.38
20210426,Puno,Puno,-15.8402,-70.0219,5.63,16.41,-2.9,0.0,35.24,3.7,23.87
20210427,Puno,Puno,-15.8402,-70.0219,6.87,15.7,-1.93,0.1,42.25,2.16,22.54
20210428,Puno,Puno,-15.8402,-70.0219,7.08,15.67,-1.05,0.31,49.83,2.04,22.41
20210429,Puno,Puno,-15.8402,-70.0219,7.43,14.31,1.22,0.16,57.16,1.48,22.03
20210430,Puno,Puno,-15.8402,-70.0219,5.98,16.02,-2.52,0.0,41.69,3.08,23.5
20210501,Puno,Puno,-15.8402,-70.0219,6.32,15.88,-3.35,0.0,44.94,2.61,24.53
20210502,Puno,Puno,-15.8402,-70.0219,7.01,15.17,-0.6,0.0,51.39,3.15,24.34
20210503,Puno,Puno,-15.8402,-70.0219,7.93,14.32,2.92,0.0,67.87,2.26,23.55
20210504,Puno,Puno,-15.8402,-70.0219,9.11,16.61,2.99,0.0,65.22,3.12,20.99
20210505,Puno,Puno,-15.8402,-70.0219,8.66,14.49,3.94,0.01,69.98,2.28,18.78
20210506,Puno,Puno,-15.8402,-70.0219,7.6,13.2,2.56,0.16,67.67,2.22,19.95
20210507,Puno,Puno,-15.8402,-70.0219,8.65,15.42,2.82,0.2,60.88,1.55,15.95
20210508,Puno,Puno,-15.8402,-70.0219,7.75,14.52,1.8,0.05,62.91,2.97,19.95
20210509,Puno,Puno,-15.8402,-70.0219,8.34,14.78,3.96,0.0,63.38,2.53,21.26
20210510,Puno,Puno,-15.8402,-70.0219,8.01,13.4,3.78,0.0,62.9,2.04,20.68
20210511,Puno,Puno,-15.8402,-70.0219,8.77,15.18,3.38,0.0,61.32,1.55,21.29
20210512,Puno,Puno,-15.8402,-70.0219,8.3,13.82,4.92,0.0,67.73,1.98,21.26
20210513,Puno,Puno,-15.8402,-70.0219,7.94,16.07,1.65,0.0,56.82,3.42,19.95
20210514,Puno,Puno,-15.8402,-70.0219,7.76,15.55,0.78,0.0,54.13,1.3,18.88
20210515,Puno,Puno,-15.8402,-70.0219,7.29,15.55,1.44,0.0,47.4,2.31,20.75
20210516,Puno,Puno,-15.8402,-70.0219,6.83,14.78,-0.31,0.0,46.57,2.1,22.18
20210517,Puno,Puno,-15.8402,-70.0219,7.52,14.1,2.91,0.02,61.99,3.01,21.13
20210518,Puno,Puno,-15.8402,-70.0219,7.8,15.28,1.56,0.02,59.04,1.64,19.4
20210519,Puno,Puno,-15.8402,-70.0219,6.38,16.33,-1.66,0.0,41.03,2.9,22.57
20210520,Puno,Puno,-15.8402,-70.0219,5.83,15.92,-1.79,0.0,37.73,4.52,22.92
20210521,Puno,Puno,-15.8402,-70.0219,5.12,15.84,-3.16,0.0,36.01,4.05,21.59
20210522,Puno,Puno,-15.8402,-70.0219,5.72,16.11,-1.76,0.0,29.6,3.27,22.87
20210523,Puno,Puno,-15.8402,-70.0219,5.86,14.08,-0.87,0.02,40.27,2.14,13.29
20210524,Puno,Puno,-15.8402,-70.0219,5.67,11.65,0.44,0.07,49.72,1.71,13.07
20210525,Puno,Puno,-15.8402,-70.0219,4.64,8.32,-0.18,0.47,67.87,1.54,15.04
20210526,Puno,Puno,-15.8402,-70.0219,5.93,12.5,0.91,0.22,70.31,1.94,16.11
20210527,Puno,Puno,-15.8402,-70.0219,6.92,13.28,2.21,0.0,63.51,3.07,15.42
20210528,Puno,Puno,-15.8402,-70.0219,6.51,15.34,-0.78,0.03,63.12,4.02,20.91
20210529,Puno,Puno,-15.8402,-70.0219,6.89,14.93,-0.16,0.0,60.38,2.63,21.43
20210530,Puno,Puno,-15.8402,-70.0219,6.7,13.92,0.79,1.37,63.37,2.63,19.86
20210531,Puno,Puno,-15.8402,-70.0219,6.78,14.75,-0.34,0.38,59.3,1.77,15.23
20210601,Puno,Puno,-15.8402,-70.0219,5.98,16.05,-1.78,0.0,34.77,3.47,21.54
20210602,Puno,Puno,-15.8402,-70.0219,5.53,14.39,-1.24,0.0,36.46,2.88,22.17
20210603,Puno,Puno,-15.8402,-70.0219,6.98,14.5,1.65,0.0,67.39,2.56,19.34
20210604,Puno,Puno,-15.8402,-70.0219,7.63,14.08,4.03,0.08,61.57,1.53,15.65
20210605,Puno,Puno,-15.8402,-70.0219,6.46,14.82,-0.19,0.16,51.68,2.74,19.82
20210606,Puno,Puno,-15.8402,-70.0219,4.98,14.49,-1.85,0.01,36.22,3.52,20.51
20210607,Puno,Puno,-15.8402,-70.0219,4.48,13.89,-2.06,0.06,36.65,4.12,21.3
20210608,Puno,Puno,-15.8402,-70.0219,5.18,14.3,-2.13,0.03,38.1,2.56,19.76
20210609,Puno,Puno,-15.8402,-70.0219,4.87,14.71,-1.97,0.04,43.83,3.64,20.64
20210610,Puno,Puno,-15.8402,-70.0219,4.48,14.37,-2.9,1.39,36.84,2.77,20.36
20210611,Puno,Puno,-15.8402,-70.0219,4.95,13.52,-1.23,3.8,51.56,2.43,20.19
20210612,Puno,Puno,-15.8402,-70.0219,5.35,14.06,-0.53,1.2,52.34,2.31,20.57
20210613,Puno,Puno,-15.8402,-70.0219,4.59,14.04,-1.82,0.0,41.5,2.61,21.42
20210614,Puno,Puno,-15.8402,-70.0219,4.86,14.24,-2.41,0.0,45.79,2.41,21.08
20210615,Puno,Puno,-15.8402,-70.0219,5.72,12.98,0.12,0.68,51.08,1.62,18.06
